"Method","accuracyGroup","samplingMethod","nUndersample","kOversample","max.depth","eta","nround","nthread","B","mean","lower","upper"
"XGBoost","accuracy.all","none",,,150,0.5,10,12,50,0.940112820512821,0.932487179487179,0.946948717948718
"XGBoost","accuracy.all","none",,,200,0.95,10,12,50,0.940112820512821,0.931692307692308,0.947461538461538
"XGBoost","accuracy.all","none",,,50,0.75,6,2,50,0.940102564102564,0.932820512820513,0.946666666666667
"XGBoost","accuracy.all","none",,,50,0.95,10,12,50,0.940102564102564,0.930897435897436,0.947179487179487
"XGBoost","accuracy.all","none",,,100,0.95,6,4,50,0.940102564102564,0.933051282051282,0.948025641025641
"XGBoost","accuracy.all","none",,,250,0.9,8,4,50,0.940102564102564,0.93151282051282,0.945641025641026
"XGBoost","accuracy.all","none",,,250,0.95,10,12,50,0.940092307692308,0.933333333333333,0.946435897435897
"XGBoost","accuracy.all","none",,,150,0.75,12,2,50,0.940082051282051,0.93025641025641,0.947461538461538
"XGBoost","accuracy.all","none",,,200,0.9,6,10,50,0.940082051282051,0.933051282051282,0.947512820512821
"XGBoost","accuracy.all","none",,,150,0.95,6,10,50,0.940071794871795,0.93174358974359,0.947230769230769
"XGBoost","accuracy.all","none",,,100,0.95,8,10,50,0.940071794871795,0.932717948717949,0.947692307692308
"XGBoost","accuracy.all","none",,,200,0.75,6,4,50,0.940071794871795,0.933461538461539,0.945692307692308
"XGBoost","accuracy.all","none",,,100,0.75,8,2,50,0.940061538461539,0.932025641025641,0.948205128205128
"XGBoost","accuracy.all","none",,,100,0.95,12,2,50,0.940061538461539,0.932307692307692,0.948820512820513
"XGBoost","accuracy.all","none",,,200,0.75,6,6,50,0.940061538461539,0.934820512820513,0.946717948717949
"XGBoost","accuracy.all","none",,,100,0.75,8,4,50,0.940051282051282,0.932538461538462,0.947461538461538
"XGBoost","accuracy.all","none",,,150,0.75,12,4,50,0.940051282051282,0.932538461538462,0.945923076923077
"XGBoost","accuracy.all","none",,,100,0.95,6,6,50,0.940041025641026,0.934076923076923,0.946948717948718
"XGBoost","accuracy.all","none",,,200,0.9,6,6,50,0.940041025641026,0.932820512820513,0.94825641025641
"XGBoost","accuracy.all","none",,,150,0.95,12,10,50,0.940030769230769,0.933,0.946205128205128
"XGBoost","accuracy.all","none",,,250,0.95,6,6,50,0.940030769230769,0.933282051282051,0.949
"XGBoost","accuracy.all","none",,,250,0.75,6,6,50,0.940020512820513,0.93151282051282,0.946435897435897
"XGBoost","accuracy.all","none",,,250,0.9,10,12,50,0.940020512820513,0.93174358974359,0.94774358974359
"XGBoost","accuracy.all","none",,,50,0.9,6,8,50,0.940010256410256,0.931974358974359,0.947
"XGBoost","accuracy.all","none",,,50,0.95,6,4,50,0.940010256410256,0.932487179487179,0.945641025641026
"XGBoost","accuracy.all","none",,,50,0.95,10,10,50,0.940010256410256,0.931974358974359,0.946948717948718
"XGBoost","accuracy.all","none",,,100,0.25,12,12,50,0.940010256410256,0.93225641025641,0.946435897435897
"XGBoost","accuracy.all","none",,,150,0.9,12,2,50,0.940010256410256,0.931974358974359,0.947692307692308
"XGBoost","accuracy.all","none",,,50,0.95,6,12,50,0.94,0.931692307692308,0.947179487179487
"XGBoost","accuracy.all","none",,,100,0.95,12,6,50,0.94,0.932769230769231,0.946666666666667
"XGBoost","accuracy.all","none",,,150,0.9,6,12,50,0.94,0.93174358974359,0.947179487179487
"XGBoost","accuracy.all","none",,,250,0.9,8,6,50,0.94,0.931794871794872,0.946153846153846
"XGBoost","accuracy.all","none",,,150,0.95,6,6,50,0.939989743589744,0.934076923076923,0.946769230769231
"XGBoost","accuracy.all","none",,,200,0.75,8,2,50,0.939989743589744,0.932487179487179,0.946435897435897
"XGBoost","accuracy.all","none",,,250,0.5,8,4,50,0.939989743589744,0.933846153846154,0.945923076923077
"XGBoost","accuracy.all","none",,,250,0.75,8,4,50,0.939989743589744,0.933051282051282,0.948025641025641
"XGBoost","accuracy.all","none",,,250,0.95,6,2,50,0.939989743589744,0.933051282051282,0.949051282051282
"XGBoost","accuracy.all","none",,,50,0.95,8,6,50,0.939979487179487,0.931,0.949102564102564
"XGBoost","accuracy.all","none",,,250,0.9,6,4,50,0.939979487179487,0.932538461538462,0.946666666666667
"XGBoost","accuracy.all","none",,,150,0.9,6,6,50,0.939969230769231,0.932538461538462,0.945410256410256
"XGBoost","accuracy.all","none",,,100,0.5,8,6,50,0.939948717948718,0.931871794871795,0.947692307692308
"XGBoost","accuracy.all","none",,,150,0.75,8,2,50,0.939938461538462,0.93225641025641,0.946666666666667
"XGBoost","accuracy.all","none",,,250,0.9,12,8,50,0.939938461538462,0.933333333333333,0.948205128205128
"XGBoost","accuracy.all","none",,,100,0.9,12,2,50,0.939928205128205,0.933051282051282,0.946717948717949
"XGBoost","accuracy.all","none",,,200,0.9,10,4,50,0.939928205128205,0.932538461538462,0.945923076923077
"XGBoost","accuracy.all","none",,,200,0.95,12,4,50,0.939928205128205,0.929923076923077,0.945974358974359
"XGBoost","accuracy.all","none",,,100,0.9,8,6,50,0.939917948717949,0.933846153846154,0.945410256410256
"XGBoost","accuracy.all","none",,,100,0.95,8,6,50,0.939917948717949,0.934358974358974,0.947
"XGBoost","accuracy.all","none",,,50,0.9,10,10,50,0.939907692307692,0.932025641025641,0.946153846153846
"XGBoost","accuracy.all","none",,,100,0.9,10,4,50,0.939897435897436,0.93225641025641,0.945923076923077
"XGBoost","accuracy.all","none",,,200,0.9,12,4,50,0.939897435897436,0.933333333333333,0.947230769230769
"XGBoost","accuracy.all","none",,,200,0.9,12,8,50,0.939897435897436,0.933564102564103,0.948205128205128
"XGBoost","accuracy.all","none",,,150,0.75,6,12,50,0.939887179487179,0.932307692307692,0.947512820512821
"XGBoost","accuracy.all","none",,,250,0.75,8,6,50,0.939887179487179,0.933564102564103,0.944666666666667
"XGBoost","accuracy.all","none",,,100,0.9,10,6,50,0.939876923076923,0.931,0.947692307692308
"XGBoost","accuracy.all","none",,,150,0.25,12,2,50,0.939876923076923,0.931,0.948538461538462
"XGBoost","accuracy.all","none",,,100,0.9,8,2,50,0.93985641025641,0.93174358974359,0.949051282051282
"XGBoost","accuracy.all","none",,,150,0.9,8,2,50,0.93985641025641,0.933333333333333,0.94625641025641
"XGBoost","accuracy.all","none",,,150,0.95,8,12,50,0.93985641025641,0.931282051282051,0.948025641025641
"XGBoost","accuracy.all","none",,,150,0.9,6,2,50,0.939846153846154,0.929179487179487,0.948717948717949
"XGBoost","accuracy.all","none",,,200,0.75,6,10,50,0.939846153846154,0.933333333333333,0.946948717948718
"XGBoost","accuracy.all","none",,,100,0.5,8,4,50,0.939835897435897,0.933794871794872,0.946435897435897
"XGBoost","accuracy.all","none",,,100,0.9,12,10,50,0.939835897435897,0.93225641025641,0.94825641025641
"XGBoost","accuracy.all","none",,,250,0.95,10,4,50,0.939835897435897,0.93351282051282,0.946205128205128
"XGBoost","accuracy.all","none",,,200,0.9,6,2,50,0.939825641025641,0.933051282051282,0.945641025641026
"XGBoost","accuracy.all","none",,,250,0.9,6,6,50,0.939825641025641,0.932538461538462,0.947974358974359
"XGBoost","accuracy.all","none",,,50,0.75,6,12,50,0.939815384615385,0.930487179487179,0.945179487179487
"XGBoost","accuracy.all","none",,,200,0.95,12,8,50,0.939815384615385,0.931230769230769,0.946948717948718
"XGBoost","accuracy.all","none",,,250,0.95,8,2,50,0.939815384615385,0.931230769230769,0.947512820512821
"XGBoost","accuracy.all","none",,,250,0.95,10,10,50,0.939815384615385,0.929692307692308,0.945128205128205
"XGBoost","accuracy.all","none",,,100,0.9,6,8,50,0.939805128205128,0.930769230769231,0.947179487179487
"XGBoost","accuracy.all","none",,,150,0.95,8,8,50,0.939805128205128,0.93025641025641,0.946153846153846
"XGBoost","accuracy.all","none",,,200,0.95,8,10,50,0.939805128205128,0.931230769230769,0.948487179487179
"XGBoost","accuracy.all","none",,,200,0.95,10,2,50,0.939805128205128,0.934589743589744,0.946435897435897
"XGBoost","accuracy.all","none",,,50,0.5,8,12,50,0.939794871794872,0.930205128205128,0.948769230769231
"XGBoost","accuracy.all","none",,,100,0.9,8,12,50,0.939794871794872,0.93225641025641,0.946717948717949
"XGBoost","accuracy.all","none",,,150,0.95,10,2,50,0.939794871794872,0.932538461538462,0.945692307692308
"XGBoost","accuracy.all","none",,,250,0.75,8,12,50,0.939794871794872,0.932307692307692,0.947461538461538
"XGBoost","accuracy.all","none",,,50,0.95,10,8,50,0.939784615384615,0.932538461538462,0.946666666666667
"XGBoost","accuracy.all","none",,,200,0.95,6,12,50,0.939784615384615,0.931,0.947230769230769
"XGBoost","accuracy.all","none",,,50,0.5,10,8,50,0.939784615384615,0.931230769230769,0.946948717948718
"XGBoost","accuracy.all","none",,,50,0.9,8,12,50,0.939784615384615,0.933282051282051,0.948358974358974
"XGBoost","accuracy.all","none",,,100,0.9,6,4,50,0.939784615384615,0.93225641025641,0.948717948717949
"XGBoost","accuracy.all","none",,,100,0.95,10,6,50,0.939784615384615,0.931282051282051,0.949282051282051
"XGBoost","accuracy.all","none",,,50,0.9,8,4,50,0.939774358974359,0.933,0.947692307692308
"XGBoost","accuracy.all","none",,,150,0.5,8,12,50,0.939774358974359,0.933051282051282,0.945923076923077
"XGBoost","accuracy.all","none",,,200,0.75,6,12,50,0.939764102564103,0.932769230769231,0.947282051282051
"XGBoost","accuracy.all","none",,,100,0.75,6,12,50,0.939753846153846,0.932307692307692,0.949051282051282
"XGBoost","accuracy.all","none",,,150,0.5,8,2,50,0.939753846153846,0.933564102564103,0.945974358974359
"XGBoost","accuracy.all","none",,,100,0.95,6,10,50,0.93974358974359,0.933,0.945128205128205
"XGBoost","accuracy.all","none",,,150,0.75,8,8,50,0.939733333333333,0.932487179487179,0.945923076923077
"XGBoost","accuracy.all","none",,,150,0.9,8,4,50,0.939733333333333,0.932025641025641,0.946717948717949
"XGBoost","accuracy.all","none",,,50,0.5,8,2,50,0.939723076923077,0.930769230769231,0.946948717948718
"XGBoost","accuracy.all","none",,,100,0.75,6,4,50,0.939723076923077,0.930769230769231,0.947692307692308
"XGBoost","accuracy.all","none",,,250,0.5,8,10,50,0.939723076923077,0.932538461538462,0.946205128205128
"XGBoost","accuracy.all","none",,,50,0.9,10,6,50,0.939702564102564,0.932025641025641,0.946666666666667
"XGBoost","accuracy.all","none",,,150,0.5,6,12,50,0.939702564102564,0.930487179487179,0.947974358974359
"XGBoost","accuracy.all","none",,,250,0.9,12,4,50,0.939702564102564,0.930948717948718,0.946948717948718
"XGBoost","accuracy.all","none",,,50,0.75,6,8,50,0.939692307692308,0.931,0.947461538461538
"XGBoost","accuracy.all","none",,,150,0.5,8,4,50,0.939692307692308,0.930487179487179,0.946717948717949
"XGBoost","accuracy.all","none",,,150,0.95,8,4,50,0.939692307692308,0.934358974358974,0.944897435897436
"XGBoost","accuracy.all","none",,,50,0.9,12,2,50,0.939682051282051,0.93151282051282,0.947461538461538
"XGBoost","accuracy.all","none",,,50,0.95,8,4,50,0.939682051282051,0.932769230769231,0.947461538461538
"XGBoost","accuracy.all","none",,,100,0.5,6,8,50,0.939682051282051,0.933,0.946435897435897
"XGBoost","accuracy.all","none",,,250,0.5,8,12,50,0.939682051282051,0.932538461538462,0.945974358974359
"XGBoost","accuracy.all","none",,,100,0.25,12,8,50,0.939671794871795,0.932538461538462,0.946589743589744
"XGBoost","accuracy.all","none",,,150,0.95,8,10,50,0.939671794871795,0.931282051282051,0.947692307692308
"XGBoost","accuracy.all","none",,,250,0.95,12,4,50,0.939671794871795,0.931923076923077,0.946435897435897
"XGBoost","accuracy.all","none",,,50,0.95,10,2,50,0.939641025641026,0.931794871794872,0.945923076923077
"XGBoost","accuracy.all","none",,,150,0.9,10,8,50,0.939641025641026,0.93174358974359,0.947974358974359
"XGBoost","accuracy.all","none",,,50,0.95,6,6,50,0.939630769230769,0.92948717948718,0.948205128205128
"XGBoost","accuracy.all","none",,,150,0.9,8,12,50,0.939630769230769,0.932769230769231,0.946769230769231
"XGBoost","accuracy.all","none",,,150,0.95,12,2,50,0.939630769230769,0.934025641025641,0.947
"XGBoost","accuracy.all","none",,,50,0.9,6,6,50,0.939620512820513,0.931,0.946435897435897
"XGBoost","accuracy.all","none",,,100,0.25,12,10,50,0.939620512820513,0.932666666666667,0.944615384615385
"XGBoost","accuracy.all","none",,,150,0.9,6,10,50,0.939620512820513,0.930769230769231,0.947
"XGBoost","accuracy.all","none",,,200,0.5,8,4,50,0.939620512820513,0.933333333333333,0.945974358974359
"XGBoost","accuracy.all","none",,,200,0.9,12,6,50,0.939620512820513,0.932538461538462,0.945641025641026
"XGBoost","accuracy.all","none",,,200,0.95,4,4,50,0.939610256410256,0.93151282051282,0.945410256410256
"XGBoost","accuracy.all","none",,,200,0.95,8,12,50,0.939589743589744,0.934076923076923,0.947461538461538
"XGBoost","accuracy.all","none",,,200,0.75,12,6,50,0.939579487179487,0.93151282051282,0.947
"XGBoost","accuracy.all","none",,,150,0.75,6,6,50,0.939569230769231,0.928897435897436,0.947461538461538
"XGBoost","accuracy.all","none",,,200,0.5,8,10,50,0.939569230769231,0.93151282051282,0.948487179487179
"XGBoost","accuracy.all","none",,,200,0.75,6,8,50,0.939569230769231,0.930333333333333,0.947051282051282
"XGBoost","accuracy.all","none",,,100,0.9,6,10,50,0.939558974358974,0.932307692307692,0.947974358974359
"XGBoost","accuracy.all","none",,,200,0.75,10,10,50,0.939548717948718,0.930769230769231,0.947179487179487
"XGBoost","accuracy.all","none",,,250,0.5,8,8,50,0.939538461538462,0.932538461538462,0.946205128205128
"XGBoost","accuracy.all","none",,,250,0.75,12,2,50,0.939538461538462,0.933333333333333,0.947461538461538
"XGBoost","accuracy.all","none",,,50,0.75,6,4,50,0.939528205128205,0.93174358974359,0.948205128205128
"XGBoost","accuracy.all","none",,,50,0.75,6,10,50,0.939528205128205,0.932487179487179,0.946205128205128
"XGBoost","accuracy.all","none",,,50,0.95,6,2,50,0.939528205128205,0.930717948717949,0.947974358974359
"XGBoost","accuracy.all","none",,,100,0.75,12,12,50,0.939528205128205,0.934076923076923,0.945692307692308
"XGBoost","accuracy.all","none",,,200,0.5,8,6,50,0.939528205128205,0.931179487179487,0.947461538461538
"XGBoost","accuracy.all","none",,,150,0.75,6,10,50,0.939517948717949,0.930153846153846,0.947461538461538
"XGBoost","accuracy.all","none",,,200,0.95,6,8,50,0.939517948717949,0.932538461538462,0.946487179487179
"XGBoost","accuracy.all","none",,,50,0.9,6,10,50,0.939507692307692,0.932487179487179,0.946948717948718
"XGBoost","accuracy.all","none",,,100,0.9,6,6,50,0.939507692307692,0.931128205128205,0.946435897435897
"XGBoost","accuracy.all","none",,,150,0.5,8,6,50,0.939507692307692,0.933282051282051,0.945410256410256
"XGBoost","accuracy.all","none",,,150,0.95,6,2,50,0.939507692307692,0.933333333333333,0.945641025641026
"XGBoost","accuracy.all","none",,,250,0.95,6,10,50,0.939497435897436,0.93174358974359,0.950128205128205
"XGBoost","accuracy.all","none",,,250,0.95,10,2,50,0.93948717948718,0.93174358974359,0.947974358974359
"XGBoost","accuracy.all","none",,,50,0.9,8,2,50,0.939476923076923,0.933282051282051,0.946948717948718
"XGBoost","accuracy.all","none",,,50,0.95,8,12,50,0.939476923076923,0.934871794871795,0.947230769230769
"XGBoost","accuracy.all","none",,,150,0.5,8,8,50,0.939466666666667,0.933333333333333,0.946487179487179
"XGBoost","accuracy.all","none",,,250,0.95,8,12,50,0.939446153846154,0.930948717948718,0.946153846153846
"XGBoost","accuracy.all","none",,,50,0.9,12,4,50,0.939435897435897,0.933051282051282,0.946205128205128
"XGBoost","accuracy.all","none",,,100,0.95,10,4,50,0.939435897435897,0.931282051282051,0.946948717948718
"XGBoost","accuracy.all","none",,,200,0.25,12,8,50,0.939435897435897,0.932820512820513,0.947282051282051
"XGBoost","accuracy.all","none",,,250,0.95,6,4,50,0.939435897435897,0.931179487179487,0.946487179487179
"XGBoost","accuracy.all","none",,,100,0.95,6,12,50,0.939415384615385,0.93151282051282,0.949
"XGBoost","accuracy.all","none",,,200,0.95,10,4,50,0.939415384615385,0.933333333333333,0.94625641025641
"XGBoost","accuracy.all","none",,,100,0.9,12,8,50,0.939405128205128,0.932538461538462,0.945923076923077
"XGBoost","accuracy.all","none",,,200,0.9,6,8,50,0.939405128205128,0.933461538461539,0.946538461538462
"XGBoost","accuracy.all","none",,,250,0.9,10,10,50,0.939405128205128,0.931974358974359,0.945923076923077
"XGBoost","accuracy.all","none",,,250,0.75,6,4,50,0.939394871794872,0.932205128205128,0.946435897435897
"XGBoost","accuracy.all","none",,,50,0.25,12,6,50,0.939384615384615,0.933051282051282,0.946666666666667
"XGBoost","accuracy.all","none",,,100,0.5,8,12,50,0.939384615384615,0.930153846153846,0.94774358974359
"XGBoost","accuracy.all","none",,,100,0.5,8,2,50,0.939374358974359,0.933051282051282,0.94774358974359
"XGBoost","accuracy.all","none",,,200,0.25,12,6,50,0.939353846153846,0.931974358974359,0.945974358974359
"XGBoost","accuracy.all","none",,,200,0.9,10,10,50,0.939353846153846,0.932538461538462,0.945923076923077
"XGBoost","accuracy.all","none",,,150,0.75,8,10,50,0.93934358974359,0.931461538461539,0.947512820512821
"XGBoost","accuracy.all","none",,,250,0.95,6,8,50,0.93934358974359,0.93025641025641,0.948717948717949
"XGBoost","accuracy.all","none",,,150,0.95,12,8,50,0.939333333333333,0.931,0.947974358974359
"XGBoost","accuracy.all","none",,,200,0.75,8,6,50,0.939333333333333,0.933564102564103,0.948025641025641
"XGBoost","accuracy.all","none",,,100,0.95,12,12,50,0.939323076923077,0.930205128205128,0.946435897435897
"XGBoost","accuracy.all","none",,,250,0.95,12,12,50,0.939323076923077,0.932307692307692,0.946025641025641
"XGBoost","accuracy.all","none",,,100,0.5,6,6,50,0.939312820512821,0.929974358974359,0.946153846153846
"XGBoost","accuracy.all","none",,,200,0.95,8,8,50,0.939312820512821,0.93351282051282,0.946948717948718
"XGBoost","accuracy.all","none",,,250,0.9,6,12,50,0.939312820512821,0.931410256410256,0.947512820512821
"XGBoost","accuracy.all","none",,,150,0.9,12,4,50,0.939302564102564,0.932025641025641,0.947974358974359
"XGBoost","accuracy.all","none",,,50,0.9,10,4,50,0.939271794871795,0.933333333333333,0.947692307692308
"XGBoost","accuracy.all","none",,,50,0.9,4,6,50,0.939261538461538,0.929923076923077,0.94825641025641
"XGBoost","accuracy.all","none",,,200,0.95,10,6,50,0.939261538461538,0.93225641025641,0.945179487179487
"XGBoost","accuracy.all","none",,,50,0.5,8,6,50,0.939251282051282,0.93151282051282,0.947692307692308
"XGBoost","accuracy.all","none",,,50,0.9,6,2,50,0.939251282051282,0.930102564102564,0.945923076923077
"XGBoost","accuracy.all","none",,,200,0.95,12,2,50,0.939251282051282,0.932538461538462,0.945923076923077
"XGBoost","accuracy.all","none",,,150,0.9,10,4,50,0.939241025641026,0.933846153846154,0.946435897435897
"XGBoost","accuracy.all","none",,,150,0.95,6,12,50,0.939241025641026,0.930717948717949,0.945692307692308
"XGBoost","accuracy.all","none",,,250,0.75,6,10,50,0.939230769230769,0.931,0.947974358974359
"XGBoost","accuracy.all","none",,,50,0.75,12,4,50,0.939210256410256,0.932487179487179,0.946666666666667
"XGBoost","accuracy.all","none",,,100,0.5,8,8,50,0.939210256410256,0.932820512820513,0.946153846153846
"XGBoost","accuracy.all","none",,,100,0.95,10,12,50,0.939189743589744,0.931794871794872,0.946205128205128
"XGBoost","accuracy.all","none",,,50,0.95,6,10,50,0.939179487179487,0.932307692307692,0.945923076923077
"XGBoost","accuracy.all","none",,,150,0.9,12,8,50,0.939179487179487,0.93151282051282,0.945641025641026
"XGBoost","accuracy.all","none",,,50,0.9,6,4,50,0.939169230769231,0.932307692307692,0.943871794871795
"XGBoost","accuracy.all","none",,,250,0.95,12,10,50,0.939169230769231,0.933564102564103,0.946769230769231
"XGBoost","accuracy.all","none",,,50,0.9,12,6,50,0.939158974358974,0.932307692307692,0.945128205128205
"XGBoost","accuracy.all","none",,,100,0.9,12,4,50,0.939138461538462,0.93174358974359,0.944897435897436
"XGBoost","accuracy.all","none",,,200,0.25,12,10,50,0.939107692307692,0.930717948717949,0.947461538461538
"XGBoost","accuracy.all","none",,,150,0.95,6,4,50,0.939087179487179,0.933564102564103,0.946666666666667
"XGBoost","accuracy.all","none",,,200,0.5,8,2,50,0.939087179487179,0.931794871794872,0.945923076923077
"XGBoost","accuracy.all","none",,,250,0.9,8,2,50,0.939087179487179,0.93151282051282,0.944897435897436
"XGBoost","accuracy.all","none",,,250,0.9,6,10,50,0.939066666666667,0.932307692307692,0.947230769230769
"XGBoost","accuracy.all","none",,,50,0.95,12,8,50,0.939046153846154,0.930487179487179,0.946153846153846
"XGBoost","accuracy.all","none",,,250,0.75,6,12,50,0.939035897435897,0.932307692307692,0.947179487179487
"XGBoost","accuracy.all","none",,,100,0.9,8,4,50,0.939025641025641,0.931230769230769,0.945128205128205
"XGBoost","accuracy.all","none",,,250,0.95,8,10,50,0.939025641025641,0.929974358974359,0.946717948717949
"XGBoost","accuracy.all","none",,,50,0.95,6,8,50,0.939015384615385,0.930897435897436,0.945410256410256
"XGBoost","accuracy.all","none",,,100,0.95,8,12,50,0.939015384615385,0.929974358974359,0.945641025641026
"XGBoost","accuracy.all","none",,,100,0.5,6,12,50,0.938974358974359,0.932820512820513,0.946076923076923
"XGBoost","accuracy.all","none",,,100,0.95,8,4,50,0.938974358974359,0.930205128205128,0.947692307692308
"XGBoost","accuracy.all","none",,,50,0.9,4,12,50,0.93894358974359,0.932538461538462,0.946153846153846
"XGBoost","accuracy.all","none",,,250,0.75,6,8,50,0.938912820512821,0.931,0.946435897435897
"XGBoost","accuracy.all","none",,,50,0.25,12,12,50,0.938902564102564,0.93174358974359,0.946538461538462
"XGBoost","accuracy.all","none",,,50,0.75,6,6,50,0.938902564102564,0.930897435897436,0.946769230769231
"XGBoost","accuracy.all","none",,,200,0.25,12,4,50,0.938892307692308,0.928948717948718,0.947512820512821
"XGBoost","accuracy.all","none",,,250,0.25,12,4,50,0.938871794871795,0.93151282051282,0.946153846153846
"XGBoost","accuracy.all","none",,,100,0.95,6,2,50,0.938861538461538,0.931282051282051,0.948358974358974
"XGBoost","accuracy.all","none",,,200,0.5,8,8,50,0.938861538461538,0.93151282051282,0.946717948717949
"XGBoost","accuracy.all","none",,,50,0.9,10,8,50,0.938841025641026,0.930769230769231,0.946153846153846
"XGBoost","accuracy.all","none",,,100,0.75,6,8,50,0.938841025641026,0.929974358974359,0.946948717948718
"XGBoost","accuracy.all","none",,,150,0.25,12,12,50,0.938841025641026,0.932025641025641,0.945641025641026
"XGBoost","accuracy.all","none",,,250,0.9,10,6,50,0.938841025641026,0.930153846153846,0.946948717948718
"XGBoost","accuracy.all","none",,,50,0.95,4,2,50,0.938830769230769,0.930487179487179,0.946666666666667
"XGBoost","accuracy.all","none",,,50,0.25,12,2,50,0.938820512820513,0.933051282051282,0.945923076923077
"XGBoost","accuracy.all","none",,,100,0.25,12,2,50,0.938810256410256,0.930948717948718,0.947230769230769
"XGBoost","accuracy.all","none",,,250,0.95,8,6,50,0.9388,0.932307692307692,0.946717948717949
"XGBoost","accuracy.all","none",,,200,0.5,6,6,50,0.938717948717949,0.93225641025641,0.945692307692308
"XGBoost","accuracy.all","none",,,200,0.9,6,12,50,0.938717948717949,0.932538461538462,0.945923076923077
"XGBoost","accuracy.all","none",,,200,0.9,8,6,50,0.938717948717949,0.93225641025641,0.945641025641026
"XGBoost","accuracy.all","none",,,250,0.95,4,8,50,0.938717948717949,0.930948717948718,0.944384615384615
"XGBoost","accuracy.all","none",,,100,0.5,6,4,50,0.938707692307692,0.93225641025641,0.944948717948718
"XGBoost","accuracy.all","none",,,50,0.5,8,4,50,0.93868717948718,0.927410256410256,0.947974358974359
"XGBoost","accuracy.all","none",,,50,0.9,6,12,50,0.93868717948718,0.930948717948718,0.947
"XGBoost","accuracy.all","none",,,250,0.25,12,2,50,0.93868717948718,0.93151282051282,0.945923076923077
"XGBoost","accuracy.all","none",,,100,0.95,4,8,50,0.938676923076923,0.929974358974359,0.94825641025641
"XGBoost","accuracy.all","none",,,250,0.25,12,12,50,0.938666666666667,0.930769230769231,0.945410256410256
"XGBoost","accuracy.all","none",,,100,0.5,6,2,50,0.938646153846154,0.933051282051282,0.944384615384615
"XGBoost","accuracy.all","none",,,150,0.5,6,2,50,0.938646153846154,0.930717948717949,0.945461538461538
"XGBoost","accuracy.all","none",,,150,0.95,4,10,50,0.938605128205128,0.928205128205128,0.946435897435897
"XGBoost","accuracy.all","none",,,200,0.25,10,6,50,0.938605128205128,0.931,0.946435897435897
"XGBoost","accuracy.all","none",,,250,0.25,12,6,50,0.938584615384615,0.928948717948718,0.949333333333333
"XGBoost","accuracy.all","none",,,50,0.25,10,10,50,0.938574358974359,0.93225641025641,0.945410256410256
"XGBoost","accuracy.all","none",,,50,0.25,12,10,50,0.938574358974359,0.929461538461538,0.944666666666667
"XGBoost","accuracy.all","none",,,150,0.5,6,4,50,0.938574358974359,0.932025641025641,0.945692307692308
"XGBoost","accuracy.all","none",,,100,0.95,6,8,50,0.938553846153846,0.930717948717949,0.94825641025641
"XGBoost","accuracy.all","none",,,100,0.25,12,6,50,0.938523076923077,0.933333333333333,0.944897435897436
"XGBoost","accuracy.all","none",,,50,0.25,12,4,50,0.93851282051282,0.930717948717949,0.945641025641026
"XGBoost","accuracy.all","none",,,50,0.9,12,8,50,0.938502564102564,0.929871794871795,0.945692307692308
"XGBoost","accuracy.all","none",,,200,0.5,6,4,50,0.938461538461538,0.93174358974359,0.946666666666667
"XGBoost","accuracy.all","none",,,200,0.95,6,6,50,0.938461538461538,0.931,0.943589743589744
"XGBoost","accuracy.all","none",,,250,0.95,4,2,50,0.938441025641026,0.93025641025641,0.946769230769231
"XGBoost","accuracy.all","none",,,50,0.5,6,4,50,0.938430769230769,0.930205128205128,0.945410256410256
"XGBoost","accuracy.all","none",,,100,0.25,10,6,50,0.938430769230769,0.927538461538462,0.946435897435897
"XGBoost","accuracy.all","none",,,100,0.9,4,2,50,0.938430769230769,0.932307692307692,0.944948717948718
"XGBoost","accuracy.all","none",,,250,0.9,4,10,50,0.938430769230769,0.932025641025641,0.943871794871795
"XGBoost","accuracy.all","none",,,100,0.75,4,8,50,0.938420512820513,0.93025641025641,0.948205128205128
"XGBoost","accuracy.all","none",,,50,0.5,8,10,50,0.938410256410256,0.928153846153846,0.945410256410256
"XGBoost","accuracy.all","none",,,250,0.5,8,6,50,0.938410256410256,0.930435897435897,0.946487179487179
"XGBoost","accuracy.all","none",,,150,0.95,10,6,50,0.9384,0.931282051282051,0.945410256410256
"XGBoost","accuracy.all","none",,,200,0.9,4,2,50,0.938389743589744,0.930205128205128,0.945641025641026
"XGBoost","accuracy.all","none",,,150,0.5,6,10,50,0.938369230769231,0.93025641025641,0.947179487179487
"XGBoost","accuracy.all","none",,,150,0.95,6,8,50,0.938369230769231,0.930948717948718,0.948487179487179
"XGBoost","accuracy.all","none",,,200,0.95,4,2,50,0.938369230769231,0.930487179487179,0.945128205128205
"XGBoost","accuracy.all","none",,,50,0.95,4,4,50,0.938358974358974,0.930435897435897,0.944666666666667
"XGBoost","accuracy.all","none",,,100,0.95,10,2,50,0.938328205128205,0.93151282051282,0.946205128205128
"XGBoost","accuracy.all","none",,,50,0.75,4,4,50,0.938276923076923,0.932307692307692,0.946487179487179
"XGBoost","accuracy.all","none",,,50,0.25,10,4,50,0.938266666666667,0.930666666666667,0.946948717948718
"XGBoost","accuracy.all","none",,,250,0.25,12,8,50,0.93825641025641,0.932205128205128,0.943076923076923
"XGBoost","accuracy.all","none",,,100,0.25,10,4,50,0.938215384615385,0.92974358974359,0.946769230769231
